Data,Timestamp,Wall_Time,MPU_Temp,IMU_Ax,IMU_Ay,IMU_Az,IMU_Gx,IMU_Gy,IMU_Gz,MSU_Ax,MSU_Ay,MSU_Az,Baro_Temp,Baro
3141,1539391457.4002197,2018-10-13_084417,46.106,0.107,-0.054,0.949,-0.725,-0.221,-0.435,52.712,-26.002,81.299,43.47,1019.44234375
3142,1539391457.5344286,2018-10-13_084417,46.094,0.106,-0.058,0.947,-0.923,-0.214,-0.519,53.241,-24.41,83.174,43.47,1019.439765625
3143,1539391457.659772,2018-10-13_084417,46.088,0.108,-0.058,0.947,-0.87,-0.32,-0.542,54.475,-25.648,81.299,43.47,1019.4449609375
3144,1539391457.7869043,2018-10-13_084417,46.082,0.109,-0.058,0.95,-0.778,-0.198,-0.534,52.889,-26.886,83.174,43.47,1019.469609375
3145,1539391457.9120398,2018-10-13_084417,46.1,0.107,-0.058,0.951,-0.824,-0.29,-0.465,54.475,-26.355,80.276,43.47,1019.4852734375
3146,1539391458.0380683,2018-10-13_084418,46.085,0.105,-0.059,0.948,-0.801,-0.214,-0.511,52.712,-24.586,82.322,43.47,1019.4744140625
3147,1539391458.1615636,2018-10-13_084418,46.121,0.108,-0.059,0.949,-0.893,-0.244,-0.519,52.183,-25.117,81.81,43.47,1019.4708203125
3148,1539391458.2812903,2018-10-13_084418,46.091,0.107,-0.057,0.949,-0.839,-0.092,-0.42,53.241,-26.178,81.81,43.47,1019.4865625
3149,1539391458.4138057,2018-10-13_084418,46.064,0.107,-0.057,0.949,-0.732,-0.237,-0.435,52.36,-25.648,82.322,43.46,1019.4548046875
3150,1539391458.5408988,2018-10-13_084418,46.094,0.106,-0.059,0.946,-0.824,-0.298,-0.404,53.77,-24.233,81.64,43.46,1019.468671875
3151,1539391458.66515,2018-10-13_084418,46.073,0.108,-0.058,0.948,-0.771,-0.214,-0.397,53.946,-26.178,81.47,43.46,1019.4461328125
3152,1539391458.7898304,2018-10-13_084418,46.067,0.108,-0.057,0.948,-0.717,-0.168,-0.427,0,0,0,43.46,1019.4842578125
3153,1539391458.9115677,2018-10-13_084418,46.073,0.107,-0.059,0.948,-0.748,-0.13,-0.496,53.418,-26.002,81.64,43.46,1019.4734375
3154,1539391459.036253,2018-10-13_084419,46.052,0.106,-0.06,0.947,-0.687,-0.252,-0.435,53.418,-24.94,84.026,43.46,1019.459140625
3155,1539391459.155808,2018-10-13_084419,46.082,0.109,-0.058,0.947,-0.748,-0.076,-0.511,52.712,-25.648,81.64,43.46,1019.4604296875
3156,1539391459.2879384,2018-10-13_084419,46.103,0.106,-0.057,0.946,-0.801,-0.092,-0.427,52.36,-26.002,80.276,43.45,1019.4413671875
3157,1539391459.4107623,2018-10-13_084419,46.067,0.107,-0.058,0.95,-0.763,-0.29,-0.526,52.712,-27.417,82.322,43.45,1019.4617578125
3158,1539391459.5322342,2018-10-13_084419,46.07,0.108,-0.056,0.944,-0.908,-0.168,-0.542,53.594,-28.301,82.833,43.45,1019.4426953125
3159,1539391459.6639326,2018-10-13_084419,46.067,0.107,-0.058,0.948,-0.801,-0.206,-0.61,52.536,-26.886,82.833,43.45,1019.4491796875
3160,1539391459.7930813,2018-10-13_084419,46.064,0.106,-0.058,0.946,-0.74,-0.122,-0.511,0,0,0,43.45,1019.4149609375
3161,1539391459.9148028,2018-10-13_084419,46.031,0.107,-0.061,0.948,-0.763,-0.145,-0.427,52.889,-25.471,82.151,43.45,1019.44484375
3162,1539391460.0365546,2018-10-13_084420,46.043,0.108,-0.058,0.946,-0.893,-0.137,-0.496,53.241,-25.471,82.151,43.45,1019.4383203125
3163,1539391460.1632264,2018-10-13_084420,46.076,0.107,-0.056,0.949,-0.793,-0.206,-0.557,54.475,-26.002,83.004,43.46,1019.4548046875
3164,1539391460.2895823,2018-10-13_084420,46.079,0.108,-0.057,0.949,-0.923,-0.084,-0.366,0,0,0,43.46,1019.4352734375
3165,1539391460.4201677,2018-10-13_084420,46.073,0.104,-0.056,0.95,-0.893,-0.221,-0.496,0,0,0,43.46,1019.47
3166,1539391460.5427663,2018-10-13_084420,46.064,0.108,-0.058,0.947,-0.877,-0.336,-0.519,53.241,-26.532,81.81,43.46,1019.4626171875
3167,1539391460.6693869,2018-10-13_084420,46.055,0.105,-0.056,0.948,-0.824,-0.214,-0.397,54.828,-26.355,81.981,43.46,1019.449140625
3168,1539391460.8000624,2018-10-13_084420,46.061,0.107,-0.057,0.946,-0.793,-0.221,-0.374,52.36,-26.002,79.936,43.46,1019.459140625
3169,1539391460.917973,2018-10-13_084420,46.07,0.106,-0.059,0.947,-0.893,-0.221,-0.397,53.065,-26.002,81.981,43.45,1019.4726171875
3170,1539391461.0383048,2018-10-13_084421,46.091,0.106,-0.056,0.948,-0.854,-0.206,-0.443,52.712,-26.709,82.663,43.46,1019.4816796875
3171,1539391461.1685205,2018-10-13_084421,46.07,0.107,-0.06,0.945,-0.763,-0.092,-0.473,52.536,-26.178,83.515,43.46,1019.4469921875
3172,1539391461.2989583,2018-10-13_084421,46.043,0.108,-0.056,0.949,-0.687,-0.16,-0.458,52.889,-25.825,81.81,43.46,1019.4816796875
3173,1539391461.4223812,2018-10-13_084421,46.082,0.107,-0.059,0.951,-0.702,-0.343,-0.427,53.418,-24.586,82.322,43.45,1019.4587109375
3174,1539391461.546265,2018-10-13_084421,46.058,0.107,-0.061,0.949,-0.786,-0.191,-0.42,52.712,-24.586,83.004,43.45,1019.469140625
3175,1539391461.6650844,2018-10-13_084421,46.073,0.106,-0.058,0.946,-0.847,-0.221,-0.481,54.828,-26.709,81.981,43.46,1019.4747265625
3176,1539391461.7876823,2018-10-13_084421,46.076,0.106,-0.057,0.945,-0.771,-0.298,-0.526,53.77,-27.417,80.276,43.46,1019.4726171875
3177,1539391461.9070063,2018-10-13_084421,46.085,0.11,-0.058,0.946,-0.732,-0.084,-0.351,52.536,-26.178,81.129,43.45,1019.488203125
3178,1539391462.0328035,2018-10-13_084422,46.076,0.105,-0.058,0.945,-0.771,-0.267,-0.519,0,0,0,43.45,1019.488203125
3179,1539391462.1526167,2018-10-13_084422,46.067,0.106,-0.057,0.946,-0.771,-0.16,-0.427,54.123,-24.586,81.299,43.45,1019.49296875
3180,1539391462.2772787,2018-10-13_084422,46.079,0.109,-0.057,0.951,-0.748,-0.015,-0.465,54.123,-26.355,81.64,43.45,1019.4894921875
3181,1539391462.39357,2018-10-13_084422,46.079,0.109,-0.058,0.947,-0.87,-0.168,-0.526,52.536,-26.532,81.47,43.45,1019.4791015625
3182,1539391462.5194097,2018-10-13_084422,46.064,0.107,-0.055,0.944,-0.755,-0.099,-0.519,0,0,0,43.45,1019.4786328125
3183,1539391462.637204,2018-10-13_084422,46.055,0.109,-0.059,0.946,-0.74,-0.069,-0.435,53.241,-27.24,81.129,43.45,1019.482578125
3184,1539391462.7520325,2018-10-13_084422,46.076,0.107,-0.06,0.948,-0.854,-0.137,-0.496,0,0,0,43.45,1019.4769140625
3185,1539391462.8698566,2018-10-13_084422,46.037,0.107,-0.052,0.947,-0.648,-0.214,-0.435,0,0,0,43.45,1019.4894921875
3186,1539391462.9837031,2018-10-13_084422,46.058,0.107,-0.058,0.949,-0.542,-0.168,-0.534,53.065,-25.294,81.299,43.45,1019.4769140625
3187,1539391463.1102157,2018-10-13_084423,46.055,0.109,-0.059,0.949,-0.854,-0.244,-0.366,51.655,-25.648,82.322,43.45,1019.4886328125
3188,1539391463.2311225,2018-10-13_084423,46.073,0.109,-0.054,0.948,-1.038,-0.137,-0.496,54.475,-26.355,79.936,43.45,1019.465234375
3189,1539391463.3558295,2018-10-13_084423,46.046,0.108,-0.056,0.947,-0.526,-0.031,-0.435,53.418,-24.586,81.299,43.45,1019.4678515625
3190,1539391463.4764857,2018-10-13_084423,46.049,0.106,-0.058,0.948,-0.717,-0.359,-0.504,53.418,-26.709,81.64,43.45,1019.4704296875
3191,1539391463.5973356,2018-10-13_084423,46.079,0.108,-0.06,0.949,-0.702,0.122,-0.488,0,0,0,43.45,1019.4782421875
3192,1539391463.7215996,2018-10-13_084423,46.064,0.102,-0.057,0.955,-0.977,-0.092,-0.443,52.889,-25.117,81.47,43.45,1019.45265625
3193,1539391463.8445039,2018-10-13_084423,46.067,0.107,-0.048,0.945,-1.221,-0.244,-0.526,53.418,-24.94,81.64,43.45,1019.46609375
3194,1539391463.9669585,2018-10-13_084423,46.088,0.116,-0.065,0.942,0.16,-0.084,-0.58,53.065,-24.586,81.64,43.45,1019.475625
3195,1539391464.094054,2018-10-13_084424,46.088,0.108,-0.068,0.95,-0.854,-0.443,-0.473,52.889,-25.825,81.129,43.45,1019.4786328125
3196,1539391464.2198381,2018-10-13_084424,46.076,0.105,-0.059,0.947,-0.671,0.084,-0.481,53.77,-25.294,80.958,43.45,1019.5020703125
3197,1539391464.3448787,2018-10-13_084424,46.067,0.106,-0.053,0.95,-1.358,-0.58,-0.381,52.889,-25.825,81.129,43.46,1019.4747265625
3198,1539391464.4757037,2018-10-13_084424,46.064,0.111,-0.054,0.949,0.214,0.961,-0.473,54.828,-25.294,81.64,43.46,1019.4830078125
3199,1539391464.6017423,2018-10-13_084424,46.106,0.109,-0.066,0.951,-0.053,-0.473,-0.641,53.241,-27.24,81.129,43.46,1019.4678125
3200,1539391464.727619,2018-10-13_084424,46.085,0.114,-0.07,0.944,-0.832,0.481,-0.328,53.065,-26.355,81.981,43.46,1019.4561328125
3201,1539391464.855064,2018-10-13_084424,46.082,0.114,-0.073,0.943,-1.434,-1.328,-0.572,51.831,-26.178,80.788,43.46,1019.4287890625
3202,1539391464.97808,2018-10-13_084424,46.097,0.101,-0.058,0.955,-1.183,-0.252,-0.404,53.241,-26.532,82.151,43.47,1019.422265625
3203,1539391465.1064303,2018-10-13_084425,46.097,0.112,-0.056,0.952,-2.228,-1.305,-0.298,52.712,-25.648,80.276,43.47,1019.4713671875
3204,1539391465.2348428,2018-10-13_084425,46.079,0.099,-0.048,0.952,-1.411,-0.015,-0.374,52.712,-27.063,82.322,43.47,1019.474296875
3205,1539391465.3628883,2018-10-13_084425,46.091,0.107,-0.049,0.946,-1.556,-0.16,-0.381,52.712,-25.648,79.595,43.47,1019.46390625
3206,1539391465.4845939,2018-10-13_084425,46.079,0.103,-0.046,0.952,0.0,0.74,-0.481,52.889,-25.825,81.47,43.46,1019.4825390625
3207,1539391465.6145585,2018-10-13_084425,46.085,0.11,-0.06,0.943,0.053,0.526,-0.549,52.536,-25.117,81.129,43.46,1019.4751953125
3208,1539391465.7382755,2018-10-13_084425,46.097,0.108,-0.064,0.949,-0.732,0.023,-0.458,51.831,-25.471,83.174,43.46,1019.4751953125
3209,1539391465.8691878,2018-10-13_084425,46.094,0.106,-0.058,0.948,-0.748,-0.336,-0.443,54.828,-26.002,80.958,43.46,1019.4669140625
3210,1539391465.9938533,2018-10-13_084425,46.076,0.107,-0.057,0.949,-0.9,-0.153,-0.473,52.183,-25.825,81.129,43.46,1019.47
3211,1539391466.1205666,2018-10-13_084426,46.088,0.107,-0.057,0.948,-0.961,-0.351,-0.45,53.77,-26.355,80.958,43.46,1019.4842578125
3212,1539391466.2501235,2018-10-13_084426,46.1,0.109,-0.056,0.948,-0.763,-0.221,-0.473,53.241,-24.763,81.47,43.46,1019.4855859375
3213,1539391466.3909795,2018-10-13_084426,46.067,0.108,-0.057,0.947,-0.916,-0.221,-0.45,52.536,-25.825,81.47,43.46,1019.4565234375
3214,1539391466.5173657,2018-10-13_084426,46.088,0.108,-0.057,0.949,-0.793,-0.298,-0.557,52.36,-24.586,81.981,43.46,1019.47171875
3215,1539391466.6493967,2018-10-13_084426,46.103,0.109,-0.057,0.944,-0.732,-0.16,-0.504,52.536,-26.886,81.47,43.46,1019.4561328125
3216,1539391466.775872,2018-10-13_084426,46.067,0.106,-0.057,0.951,-0.893,-0.259,-0.488,53.77,-25.294,81.299,43.46,1019.433984375
3217,1539391466.905264,2018-10-13_084426,46.085,0.106,-0.058,0.946,-0.771,-0.214,-0.427,51.126,-27.24,81.47,43.47,1019.4777734375
3218,1539391467.0315099,2018-10-13_084427,46.103,0.106,-0.059,0.947,-0.748,-0.153,-0.549,53.065,-26.709,80.617,43.46,1019.48078125
3219,1539391467.16129,2018-10-13_084427,46.067,0.109,-0.057,0.949,-0.862,-0.13,-0.572,52.889,-26.532,81.129,43.46,1019.48078125
3220,1539391467.2888196,2018-10-13_084427,46.097,0.108,-0.056,0.948,-0.755,-0.153,-0.473,53.77,-27.063,80.276,43.46,1019.5068359375
3221,1539391467.4204795,2018-10-13_084427,46.103,0.106,-0.059,0.951,-0.793,-0.16,-0.519,52.712,-26.355,82.322,43.46,1019.49078125
3222,1539391467.5490632,2018-10-13_084427,46.076,0.109,-0.055,0.946,-0.816,-0.069,-0.473,53.594,-26.532,82.151,43.46,1019.450859375
3223,1539391467.6753316,2018-10-13_084427,46.118,0.108,-0.06,0.948,-0.755,-0.137,-0.504,53.946,-25.825,82.492,43.46,1019.482109375
3224,1539391467.808841,2018-10-13_084427,46.088,0.105,-0.06,0.949,-0.893,-0.153,-0.435,53.418,-24.94,81.64,43.46,1019.468671875
3225,1539391467.930336,2018-10-13_084427,46.085,0.108,-0.056,0.948,-0.839,-0.221,-0.557,0,0,0,43.46,1019.4773046875
3226,1539391468.0501792,2018-10-13_084428,46.085,0.107,-0.057,0.948,-0.778,-0.237,-0.397,53.065,-25.294,80.958,43.46,1019.4738671875
3227,1539391468.1728957,2018-10-13_084428,46.082,0.109,-0.059,0.949,-0.778,-0.16,-0.435,53.065,-25.294,81.981,43.46,1019.4755859375
3228,1539391468.3077614,2018-10-13_084428,46.103,0.107,-0.059,0.949,-0.816,-0.198,-0.473,0,0,0,43.47,1019.465625
3229,1539391468.426947,2018-10-13_084428,46.085,0.105,-0.057,0.946,-0.763,-0.145,-0.542,0,0,0,43.46,1019.4794921875
3230,1539391468.5513105,2018-10-13_084428,46.085,0.108,-0.056,0.948,-0.771,-0.229,-0.519,0,0,0,43.47,1019.4461328125
3231,1539391468.673765,2018-10-13_084428,46.064,0.107,-0.057,0.947,-0.778,-0.038,-0.519,0,0,0,43.47,1019.4657421875
3232,1539391468.7946281,2018-10-13_084428,46.115,0.109,-0.058,0.948,-0.832,-0.137,-0.404,51.478,-26.532,82.833,43.47,1019.460546875
3233,1539391468.9174702,2018-10-13_084428,46.112,0.105,-0.059,0.948,-0.755,-0.252,-0.549,53.418,-26.002,82.663,43.47,1019.4926171875
3234,1539391469.0449324,2018-10-13_084429,46.1,0.107,-0.056,0.948,-0.748,-0.183,-0.519,0,0,0,43.47,1019.489140625
3235,1539391469.1659286,2018-10-13_084429,46.106,0.107,-0.058,0.951,-0.71,-0.16,-0.427,52.36,-26.355,80.617,43.47,1019.454453125
3236,1539391469.2882416,2018-10-13_084429,46.082,0.108,-0.058,0.947,-0.755,-0.122,-0.458,53.065,-25.648,82.663,43.48,1019.4492578125
3237,1539391469.4075363,2018-10-13_084429,46.094,0.109,-0.059,0.95,-0.862,-0.221,-0.504,53.77,-26.355,80.276,43.48,1019.4548828125
3238,1539391469.5405126,2018-10-13_084429,46.112,0.107,-0.056,0.947,-0.809,-0.16,-0.519,0,0,0,43.48,1019.473984375
3239,1539391469.661061,2018-10-13_084429,46.106,0.108,-0.058,0.948,-1.038,-0.45,-0.427,0,0,0,43.48,1019.5090625
3240,1539391469.7831662,2018-10-13_084429,46.097,0.105,-0.057,0.948,-0.832,-0.153,-0.443,53.594,-25.117,82.151,43.48,1019.4878515625
3241,1539391469.9121652,2018-10-13_084429,46.106,0.11,-0.056,0.947,-0.748,-0.114,-0.534,52.536,-26.886,80.447,43.48,1019.460078125
3242,1539391470.0438747,2018-10-13_084430,46.109,0.107,-0.06,0.947,-0.732,-0.237,-0.595,53.065,-25.648,83.344,43.47,1019.4921875
3243,1539391470.1732142,2018-10-13_084430,46.112,0.106,-0.058,0.95,-0.809,-0.13,-0.526,53.946,-25.117,81.129,43.47,1019.4769921875
3244,1539391470.3018646,2018-10-13_084430,46.073,0.108,-0.055,0.949,-0.732,-0.092,-0.481,52.712,-27.063,82.663,43.48,1019.4583203125
3245,1539391470.428598,2018-10-13_084430,46.112,0.108,-0.058,0.948,-0.687,-0.038,-0.351,53.77,-24.94,81.64,43.48,1019.4496484375
3246,1539391470.5532598,2018-10-13_084430,46.139,0.109,-0.061,0.947,-0.71,-0.343,-0.45,53.418,-26.002,82.322,43.48,1019.4501171875
3247,1539391470.6800716,2018-10-13_084430,46.1,0.109,-0.061,0.952,-0.778,-0.206,-0.496,52.536,-25.825,81.81,43.48,1019.415390625
3248,1539391470.8123813,2018-10-13_084430,46.118,0.108,-0.06,0.948,-0.725,-0.153,-0.427,54.123,-27.063,81.299,43.48,1019.4591796875
3249,1539391470.9456384,2018-10-13_084430,46.106,0.109,-0.058,0.946,-0.862,-0.175,-0.458,52.183,-27.24,82.151,43.48,1019.4622265625
3250,1539391471.0697458,2018-10-13_084431,46.133,0.109,-0.057,0.945,-0.862,-0.275,-0.542,52.36,-26.709,79.936,43.48,1019.4566015625
3251,1539391471.2015355,2018-10-13_084431,46.112,0.108,-0.059,0.947,-0.854,-0.351,-0.488,53.065,-24.94,81.299,43.48,1019.5055859375
3252,1539391471.337857,2018-10-13_084431,46.076,0.109,-0.06,0.947,-0.748,-0.168,-0.473,53.241,-25.471,82.492,43.48,1019.50171875
3253,1539391471.4701707,2018-10-13_084431,46.103,0.108,-0.057,0.948,-0.793,-0.252,-0.404,54.123,-27.063,81.981,43.47,1019.4834765625
3254,1539391471.6004734,2018-10-13_084431,46.097,0.108,-0.059,0.948,-0.809,-0.168,-0.42,53.77,-26.355,81.64,43.47,1019.4821875
3255,1539391471.7327645,2018-10-13_084431,46.106,0.108,-0.058,0.951,-0.832,-0.305,-0.549,52.36,-25.648,82.322,43.47,1019.4713671875
3256,1539391471.855677,2018-10-13_084431,46.094,0.109,-0.058,0.949,-0.74,-0.137,-0.504,53.594,-26.532,80.447,43.47,1019.4917578125
3257,1539391471.9782412,2018-10-13_084431,46.103,0.108,-0.059,0.949,-0.877,-0.244,-0.465,54.123,-25.648,81.64,43.47,1019.5108203125
3258,1539391472.1130767,2018-10-13_084432,46.076,0.109,-0.057,0.949,-0.938,-0.267,-0.534,53.946,-27.24,81.129,43.47,1019.4869921875
3259,1539391472.2435777,2018-10-13_084432,46.094,0.107,-0.058,0.947,-0.893,-0.107,-0.473,52.36,-27.063,79.936,43.47,1019.5004296875
3260,1539391472.3680284,2018-10-13_084432,46.088,0.107,-0.06,0.948,-0.755,-0.175,-0.58,0,0,0,43.47,1019.4808984375
3261,1539391472.4846692,2018-10-13_084432,46.121,0.107,-0.058,0.945,-0.908,-0.229,-0.519,53.77,-25.648,81.981,43.48,1019.5051953125
3262,1539391472.609277,2018-10-13_084432,46.121,0.107,-0.057,0.946,-0.687,-0.061,-0.496,52.36,-27.063,81.299,43.48,1019.48265625
3263,1539391472.737475,2018-10-13_084432,46.103,0.109,-0.056,0.948,-0.839,-0.221,-0.496,53.241,-25.471,82.492,43.48,1019.4691796875
3264,1539391472.8638926,2018-10-13_084432,46.103,0.107,-0.058,0.947,-0.87,-0.153,-0.465,52.36,-26.355,80.958,43.48,1019.4951953125
3265,1539391472.995247,2018-10-13_084432,46.097,0.104,-0.058,0.947,-0.786,-0.16,-0.427,53.241,-25.825,80.788,43.48,1019.4865234375
3266,1539391473.1211722,2018-10-13_084433,46.1,0.105,-0.059,0.951,-0.786,-0.198,-0.45,0,0,0,43.48,1019.49171875
3267,1539391473.239371,2018-10-13_084433,46.109,0.108,-0.054,0.943,-0.648,-0.267,-0.526,52.36,-26.709,82.322,43.48,1019.4908203125
3268,1539391473.3612447,2018-10-13_084433,46.121,0.107,-0.06,0.947,-0.648,-0.275,-0.542,53.418,-26.002,80.276,43.48,1019.4834765625
3269,1539391473.4952462,2018-10-13_084433,46.118,0.108,-0.057,0.954,-0.816,-0.259,-0.404,0,0,0,43.48,1019.4991015625
3270,1539391473.613375,2018-10-13_084433,46.109,0.107,-0.058,0.945,-0.908,-0.137,-0.526,53.241,-26.178,81.81,43.48,1019.478671875
3271,1539391473.739725,2018-10-13_084433,46.133,0.108,-0.058,0.95,-0.816,-0.153,-0.519,53.241,-25.825,81.81,43.48,1019.4817578125
3272,1539391473.8670042,2018-10-13_084433,46.13,0.106,-0.054,0.948,-0.893,-0.32,-0.366,53.065,-24.94,81.981,43.48,1019.5046875
3273,1539391474.0002122,2018-10-13_084434,46.118,0.106,-0.058,0.951,-0.847,-0.244,-0.435,55.357,-25.825,82.151,43.48,1019.516875
3274,1539391474.128726,2018-10-13_084434,46.106,0.108,-0.056,0.95,-0.854,-0.237,-0.557,53.418,-26.002,81.299,43.48,1019.5077734375
3275,1539391474.2546816,2018-10-13_084434,46.13,0.107,-0.057,0.948,-0.748,-0.114,-0.458,53.241,-25.825,80.106,43.48,1019.4834765625
3276,1539391474.3977134,2018-10-13_084434,46.118,0.106,-0.056,0.948,-0.839,-0.366,-0.595,53.594,-25.117,82.151,43.48,1019.486953125
3277,1539391474.5270705,2018-10-13_084434,46.109,0.107,-0.058,0.951,-0.74,-0.29,-0.313,54.299,-26.886,81.129,43.48,1019.506015625
3278,1539391474.655734,2018-10-13_084434,46.136,0.106,-0.059,0.948,-0.725,-0.183,-0.374,53.946,-25.825,80.447,43.48,1019.4765625
3279,1539391474.7809231,2018-10-13_084434,46.115,0.108,-0.058,0.952,-0.832,0.0,-0.496,53.594,-26.178,81.47,43.48,1019.463984375
3280,1539391474.9037876,2018-10-13_084434,46.106,0.108,-0.055,0.948,-0.671,-0.076,-0.504,52.712,-25.648,81.299,43.48,1019.4778515625
3281,1539391475.0268252,2018-10-13_084435,46.136,0.106,-0.057,0.952,-0.839,-0.16,-0.374,53.77,-26.355,81.64,43.48,1019.4817578125
3282,1539391475.1463194,2018-10-13_084435,46.133,0.107,-0.057,0.95,-0.893,-0.229,-0.359,52.536,-27.24,81.47,43.48,1019.485234375
3283,1539391475.2695913,2018-10-13_084435,46.13,0.108,-0.056,0.948,-0.633,-0.13,-0.534,54.652,-27.24,80.788,43.48,1019.482265625
3284,1539391475.3877938,2018-10-13_084435,46.13,0.103,-0.058,0.95,-1.495,-0.954,-0.473,0,0,0,43.48,1019.47359375
3285,1539391475.5068579,2018-10-13_084435,46.162,0.109,-0.06,0.95,-0.931,-0.229,-0.61,53.241,-25.825,81.47,43.48,1019.478828125
3286,1539391475.637338,2018-10-13_084435,46.133,0.108,-0.061,0.948,-0.946,-0.229,-0.412,0,0,0,43.49,1019.458125
3287,1539391475.7598505,2018-10-13_084435,46.156,0.109,-0.057,0.953,-0.961,-0.267,-0.282,0,0,0,43.49,1019.4771875
3288,1539391475.8773484,2018-10-13_084435,46.139,0.11,-0.055,0.95,-0.702,-0.183,-0.526,52.889,-25.117,83.174,43.49,1019.488046875
3289,1539391475.999527,2018-10-13_084435,46.124,0.11,-0.06,0.951,-0.648,0.183,-0.366,54.123,-26.709,79.936,43.49,1019.451640625
3290,1539391476.120614,2018-10-13_084436,46.139,0.105,-0.058,0.951,-1.007,-0.336,-0.504,52.36,-25.648,81.299,43.49,1019.4347265625
3291,1539391476.2396526,2018-10-13_084436,46.136,0.107,-0.055,0.945,-0.977,-0.381,-0.473,51.655,-26.355,81.981,43.49,1019.4741796875
3292,1539391476.363141,2018-10-13_084436,46.154,0.105,-0.058,0.947,-0.839,-0.282,-0.465,52.889,-26.178,82.492,43.49,1019.4360546875
3293,1539391476.48404,2018-10-13_084436,46.168,0.107,-0.056,0.949,-0.755,-0.145,-0.42,52.712,-25.648,82.322,43.49,1019.4828515625
3294,1539391476.6217606,2018-10-13_084436,46.13,0.108,-0.06,0.947,-0.847,-0.168,-0.389,52.36,-26.355,82.663,43.49,1019.4719921875
3295,1539391476.7486956,2018-10-13_084436,46.154,0.108,-0.056,0.946,-0.679,-0.069,-0.427,52.712,-26.709,80.958,43.49,1019.4347265625
3296,1539391476.8922083,2018-10-13_084436,46.133,0.106,-0.057,0.947,-0.923,-0.214,-0.641,52.889,-27.24,79.765,43.49,1019.4780859375
3297,1539391477.027954,2018-10-13_084437,46.109,0.108,-0.055,0.945,-1.015,-0.122,-0.412,52.712,-26.709,81.981,43.49,1019.4728515625
3298,1539391477.170881,2018-10-13_084437,46.133,0.109,-0.055,0.952,-0.832,-0.244,-0.496,52.712,-27.063,79.936,43.49,1019.4780859375
3299,1539391477.2947474,2018-10-13_084437,46.162,0.107,-0.062,0.95,-0.481,0.496,-0.648,52.007,-26.355,81.981,43.49,1019.5041015625
3300,1539391477.4212399,2018-10-13_084437,46.136,0.105,-0.052,0.954,-0.923,-0.046,-0.404,53.065,-26.002,81.299,43.49,1019.46765625
3301,1539391477.554374,2018-10-13_084437,46.151,0.106,-0.058,0.946,-0.664,0.061,-0.336,53.594,-25.471,81.129,43.49,1019.499296875
3302,1539391477.6833417,2018-10-13_084437,46.121,0.109,-0.057,0.932,-0.183,0.641,-0.58,52.889,-25.825,82.151,43.49,1019.479375
3303,1539391477.8049061,2018-10-13_084437,46.136,0.105,-0.062,0.95,-0.801,-0.771,-0.465,53.77,-26.709,81.299,43.49,1019.509296875
3304,1539391477.93452,2018-10-13_084437,46.136,0.105,-0.058,0.952,-0.984,-0.328,-0.565,54.299,-25.825,84.537,43.49,1019.49890625
3305,1539391478.059,2018-10-13_084438,46.106,0.107,-0.057,0.947,-1.03,-0.366,-0.603,52.712,-25.648,81.981,43.49,1019.4815625
3306,1539391478.1838243,2018-10-13_084438,46.139,0.107,-0.056,0.944,-0.87,-0.252,-0.534,53.241,-25.117,82.151,43.49,1019.4958203125
3307,1539391478.3037846,2018-10-13_084438,46.139,0.108,-0.059,0.946,-0.755,-0.114,-0.443,55.004,-25.825,81.129,43.49,1019.469375
3308,1539391478.4294105,2018-10-13_084438,46.145,0.109,-0.056,0.949,-0.771,-0.092,-0.488,53.594,-25.471,81.129,43.49,1019.460703125
3309,1539391478.5554008,2018-10-13_084438,46.142,0.111,-0.059,0.949,-0.641,-0.038,-0.496,52.536,-25.471,82.833,43.49,1019.479375
3310,1539391478.6907723,2018-10-13_084438,46.154,0.108,-0.059,0.945,-0.839,-0.13,-0.473,53.241,-25.117,81.47,43.49,1019.4658984375
3311,1539391478.8157148,2018-10-13_084438,46.151,0.107,-0.058,0.948,-0.893,-0.114,-0.374,53.418,-26.709,81.299,43.49,1019.4728515625
3312,1539391478.9477856,2018-10-13_084438,46.121,0.108,-0.058,0.949,-0.832,-0.313,-0.435,0,0,0,43.49,1019.48890625
3313,1539391479.0699992,2018-10-13_084439,46.162,0.109,-0.062,0.951,-0.725,-0.206,-0.359,0,0,0,43.5,1019.5083984375
3314,1539391479.1892736,2018-10-13_084439,46.151,0.111,-0.056,0.945,-0.771,-0.175,-0.381,0,0,0,43.49,1019.4680859375
3315,1539391479.3145416,2018-10-13_084439,46.156,0.107,-0.058,0.948,-0.633,-0.214,-0.473,51.831,-26.532,81.81,43.49,1019.4555078125
3316,1539391479.4388137,2018-10-13_084439,46.142,0.108,-0.06,0.95,-0.824,-0.16,-0.565,54.299,-25.117,82.833,43.49,1019.4576953125
3317,1539391479.573615,2018-10-13_084439,46.154,0.106,-0.057,0.95,-0.847,-0.16,-0.496,53.418,-27.417,80.617,43.5,1019.4893359375
3318,1539391479.699696,2018-10-13_084439,46.145,0.108,-0.056,0.949,-0.656,-0.183,-0.42,52.536,-25.117,83.515,43.5,1019.4980078125
3319,1539391479.829406,2018-10-13_084439,46.127,0.108,-0.06,0.952,-0.824,-0.237,-0.412,53.065,-24.233,81.299,43.49,1019.483671875
3320,1539391479.9515345,2018-10-13_084439,46.151,0.108,-0.056,0.946,-0.961,-0.061,-0.381,51.831,-25.825,83.174,43.5,1019.4958203125
