Data,Timestamp,Wall_Time,MPU_Temp,IMU_Ax,IMU_Ay,IMU_Az,IMU_Gx,IMU_Gy,IMU_Gz,MSU_Ax,MSU_Ay,MSU_Az,Baro_Temp,Baro
18715,1539390496.5896115,2018-10-13_082816,45.956,0.106,-0.057,0.95,-0.801,-0.191,-0.504,0,0,0,43.3,1019.4022265625
18716,1539390496.686656,2018-10-13_082816,45.929,0.109,-0.059,0.948,-0.854,-0.252,-0.481,52.712,-26.002,82.663,43.3,1019.4151953125
18717,1539390496.7899737,2018-10-13_082816,45.974,0.109,-0.06,0.949,-0.71,-0.221,-0.488,53.77,-27.063,81.64,43.3,1019.384453125
18718,1539390496.8907397,2018-10-13_082816,45.944,0.108,-0.058,0.947,-0.832,-0.343,-0.389,54.299,-26.178,82.151,43.31,1019.4091015625
18719,1539390496.986043,2018-10-13_082816,45.938,0.108,-0.059,0.948,-0.824,-0.32,-0.458,51.302,-25.648,81.299,43.31,1019.42671875
18720,1539390497.091543,2018-10-13_082817,45.947,0.109,-0.058,0.95,-0.816,-0.175,-0.473,55.18,-23.525,82.663,43.31,1019.4462109375
18721,1539390497.193248,2018-10-13_082817,45.968,0.109,-0.059,0.948,-0.778,-0.244,-0.328,52.712,-25.294,81.64,43.31,1019.4271484375
18722,1539390497.2942588,2018-10-13_082817,45.95,0.109,-0.058,0.947,-0.717,-0.069,-0.526,52.536,-26.532,83.174,43.32,1019.427578125
18723,1539390497.3983724,2018-10-13_082817,45.947,0.11,-0.058,0.951,-0.763,-0.305,-0.465,52.889,-25.825,82.833,43.31,1019.4310546875
18724,1539390497.5029445,2018-10-13_082817,45.971,0.109,-0.059,0.946,-0.839,-0.046,-0.443,52.183,-26.178,81.81,43.31,1019.4115234375
18725,1539390497.6091354,2018-10-13_082817,45.965,0.11,-0.058,0.948,-0.626,0.13,-0.412,0,0,0,43.31,1019.416328125
18726,1539390497.7063663,2018-10-13_082817,45.944,0.11,-0.059,0.948,-0.626,-0.122,-0.397,52.183,-26.178,81.81,43.31,1019.418046875
18727,1539390497.8056417,2018-10-13_082817,45.95,0.108,-0.059,0.95,-0.839,-0.229,-0.488,53.77,-24.94,81.299,43.31,1019.41953125
18728,1539390497.905646,2018-10-13_082817,45.923,0.11,-0.057,0.949,-0.893,-0.427,-0.389,53.241,-25.825,81.47,43.31,1019.4056640625
18729,1539390498.0057726,2018-10-13_082818,45.965,0.108,-0.061,0.949,-0.603,-0.206,-0.45,52.889,-26.886,82.492,43.31,1019.4248828125
18730,1539390498.1133342,2018-10-13_082818,45.926,0.107,-0.056,0.944,-0.984,0.069,-0.481,0,0,0,43.31,1019.4128515625
18731,1539390498.2107897,2018-10-13_082818,45.944,0.109,-0.057,0.948,-0.793,-0.13,-0.519,0,0,0,43.31,1019.425
18732,1539390498.3057446,2018-10-13_082818,45.941,0.107,-0.061,0.944,-0.824,-0.229,-0.45,52.536,-25.825,82.492,43.31,1019.397265625
18733,1539390498.405986,2018-10-13_082818,45.944,0.109,-0.058,0.947,-0.839,-0.137,-0.526,54.123,-27.063,83.004,43.31,1019.4144140625
18734,1539390498.5011444,2018-10-13_082818,45.968,0.108,-0.058,0.948,-0.954,-0.412,-0.587,53.594,-27.24,82.492,43.31,1019.414609375
18735,1539390498.6057496,2018-10-13_082818,45.956,0.11,-0.056,0.946,-0.847,-0.099,-0.534,52.536,-27.593,81.81,43.31,1019.4144140625
18736,1539390498.702519,2018-10-13_082818,45.959,0.107,-0.059,0.951,-0.763,0.069,-0.458,53.065,-26.355,80.958,43.31,1019.411015625
18737,1539390498.7987359,2018-10-13_082818,45.908,0.109,-0.058,0.948,-0.755,-0.107,-0.458,0,0,0,43.31,1019.4284765625
18738,1539390498.8914819,2018-10-13_082818,45.917,0.108,-0.056,0.948,-0.778,-0.191,-0.343,53.065,-26.355,80.617,43.31,1019.42140625
18739,1539390498.9909966,2018-10-13_082818,45.95,0.108,-0.056,0.948,-0.778,-0.29,-0.542,52.536,-26.886,81.47,43.31,1019.4111328125
18740,1539390499.0951896,2018-10-13_082819,45.932,0.108,-0.059,0.945,-0.763,-0.252,-0.534,53.418,-25.294,82.663,43.31,1019.4073828125
18741,1539390499.1953478,2018-10-13_082819,45.944,0.109,-0.057,0.949,-0.862,-0.244,-0.404,0,0,0,43.31,1019.4177734375
18742,1539390499.288073,2018-10-13_082819,45.938,0.107,-0.059,0.95,-0.839,-0.221,-0.549,0,0,0,43.31,1019.3988671875
18743,1539390499.3879998,2018-10-13_082819,45.926,0.106,-0.058,0.952,-0.74,-0.229,-0.427,0,0,0,43.31,1019.4247265625
18744,1539390499.482503,2018-10-13_082819,45.941,0.104,-0.056,0.948,-0.74,0.023,-0.595,52.889,-25.471,80.788,43.31,1019.40390625
18745,1539390499.5782528,2018-10-13_082819,45.932,0.107,-0.059,0.953,-0.755,-0.069,-0.343,52.712,-26.709,80.276,43.31,1019.4162109375
18746,1539390499.70198,2018-10-13_082819,45.938,0.112,-0.06,0.946,-0.771,-0.198,-0.427,51.831,-26.532,81.81,43.31,1019.4056640625
18747,1539390499.8020513,2018-10-13_082819,45.926,0.109,-0.058,0.942,-0.938,-0.32,-0.504,52.36,-26.355,81.64,43.31,1019.4351171875
18748,1539390499.904013,2018-10-13_082819,45.902,0.109,-0.056,0.947,-0.74,-0.114,-0.465,52.183,-26.178,82.833,43.31,1019.4386328125
18749,1539390500.0115206,2018-10-13_082820,45.938,0.11,-0.056,0.949,-0.816,-0.046,-0.481,53.065,-24.94,81.299,43.3,1019.418671875
18750,1539390500.1161654,2018-10-13_082820,45.908,0.109,-0.058,0.95,-0.885,-0.275,-0.526,55.004,-25.825,82.151,43.3,1019.409140625
18751,1539390500.2212176,2018-10-13_082820,45.902,0.109,-0.058,0.947,-0.694,-0.13,-0.443,52.183,-26.178,82.492,43.3,1019.4291015625
18752,1539390500.3220625,2018-10-13_082820,45.911,0.108,-0.058,0.946,-0.702,-0.153,-0.496,53.594,-25.825,80.106,43.29,1019.416953125
18753,1539390500.4316485,2018-10-13_082820,45.899,0.109,-0.055,0.948,-0.755,-0.114,-0.473,54.652,-25.471,81.47,43.29,1019.444140625
18754,1539390500.5358827,2018-10-13_082820,45.899,0.108,-0.057,0.945,-0.755,-0.267,-0.465,52.36,-27.417,81.64,43.29,1019.4203125
18755,1539390500.6387978,2018-10-13_082820,45.89,0.108,-0.057,0.947,-0.778,-0.053,-0.458,53.241,-25.825,80.447,43.29,1019.423359375
18756,1539390500.740132,2018-10-13_082820,45.902,0.109,-0.059,0.948,-0.793,-0.259,-0.488,51.126,-24.763,80.106,43.29,1019.428984375
18757,1539390500.846838,2018-10-13_082820,45.92,0.108,-0.058,0.946,-0.885,-0.145,-0.443,53.065,-25.648,82.663,43.29,1019.4324609375
18758,1539390500.9490602,2018-10-13_082820,45.902,0.108,-0.058,0.951,-0.923,-0.221,-0.389,52.889,-26.178,82.833,43.29,1019.4324609375
18759,1539390501.0487454,2018-10-13_082821,45.893,0.107,-0.057,0.949,-0.633,-0.099,-0.45,52.712,-26.355,82.322,43.29,1019.4204296875
18760,1539390501.1494353,2018-10-13_082821,45.92,0.107,-0.059,0.948,-0.793,-0.153,-0.412,52.183,-26.886,81.129,43.29,1019.405234375
18761,1539390501.254088,2018-10-13_082821,45.926,0.106,-0.058,0.947,-0.702,-0.206,-0.435,53.065,-29.185,81.299,43.29,1019.393125
18762,1539390501.3566453,2018-10-13_082821,45.908,0.108,-0.057,0.946,-0.786,-0.229,-0.481,54.123,-26.709,79.936,43.29,1019.405703125
18763,1539390501.4596174,2018-10-13_082821,45.911,0.108,-0.058,0.949,-0.832,-0.092,-0.443,53.241,-26.886,81.129,43.29,1019.39484375
18764,1539390501.5655384,2018-10-13_082821,45.908,0.108,-0.057,0.948,-0.816,-0.206,-0.481,52.183,-25.117,81.47,43.3,1019.3974609375
18765,1539390501.6715398,2018-10-13_082821,45.92,0.108,-0.059,0.947,-0.801,-0.122,-0.389,52.712,-24.94,80.958,43.3,1019.41828125
18766,1539390501.7745507,2018-10-13_082821,45.929,0.106,-0.06,0.951,-0.786,-0.13,-0.595,53.946,-26.178,83.515,43.3,1019.405703125
18767,1539390501.8780146,2018-10-13_082821,45.926,0.108,-0.056,0.948,-0.732,-0.198,-0.504,52.536,-25.471,82.492,43.3,1019.4195703125
18768,1539390501.9761193,2018-10-13_082821,45.914,0.11,-0.056,0.949,-0.877,-0.191,-0.427,53.418,-26.709,82.322,43.29,1019.393125
18769,1539390502.0775218,2018-10-13_082822,45.905,0.109,-0.059,0.944,-0.87,-0.175,-0.435,53.418,-26.002,81.299,43.29,1019.4112109375
18770,1539390502.1829762,2018-10-13_082822,45.899,0.109,-0.057,0.948,-0.816,-0.183,-0.549,0,0,0,43.28,1019.417734375
18771,1539390502.2798707,2018-10-13_082822,45.908,0.111,-0.058,0.946,-0.862,-0.183,-0.435,52.183,-25.471,81.47,43.28,1019.42421875
18772,1539390502.3844419,2018-10-13_082822,45.908,0.109,-0.058,0.951,-0.839,-0.244,-0.481,0,0,0,43.28,1019.432890625
18773,1539390502.4830408,2018-10-13_082822,45.896,0.108,-0.06,0.948,-0.87,-0.13,-0.435,0,0,0,43.28,1019.4498046875
18774,1539390502.5809605,2018-10-13_082822,45.884,0.106,-0.056,0.947,-0.839,-0.191,-0.42,52.889,-25.825,80.788,43.28,1019.4341796875
18775,1539390502.677307,2018-10-13_082822,45.896,0.108,-0.058,0.947,-0.824,-0.023,-0.343,52.007,-26.355,81.64,43.28,1019.4164453125
18776,1539390502.7747738,2018-10-13_082822,45.884,0.108,-0.057,0.946,-0.847,-0.023,-0.427,52.007,-26.355,82.663,43.28,1019.4077734375
18777,1539390502.8747292,2018-10-13_082822,45.887,0.107,-0.06,0.947,-0.71,-0.206,-0.534,51.831,-26.886,81.129,43.28,1019.406875
18778,1539390502.9810739,2018-10-13_082822,45.905,0.107,-0.058,0.947,-0.832,-0.053,-0.526,0,0,0,43.28,1019.4038671875
18779,1539390503.0835161,2018-10-13_082823,45.896,0.108,-0.059,0.948,-0.702,-0.114,-0.45,0,0,0,43.29,1019.3990625
18780,1539390503.177379,2018-10-13_082823,45.89,0.107,-0.059,0.948,-0.87,-0.107,-0.488,0,0,0,43.29,1019.4255078125
18781,1539390503.2768817,2018-10-13_082823,45.899,0.109,-0.059,0.95,-0.832,-0.137,-0.351,53.065,-26.002,83.344,43.29,1019.3990625
18782,1539390503.3709135,2018-10-13_082823,45.893,0.108,-0.058,0.949,-0.763,-0.237,-0.336,52.889,-24.763,82.492,43.29,1019.3730859375
18783,1539390503.4706573,2018-10-13_082823,45.893,0.108,-0.056,0.948,-0.74,-0.107,-0.381,52.007,-26.002,80.958,43.29,1019.406015625
18784,1539390503.5705044,2018-10-13_082823,45.872,0.109,-0.057,0.951,-0.854,0.031,-0.42,52.712,-24.94,80.958,43.28,1019.4003515625
18785,1539390503.672911,2018-10-13_082823,45.896,0.111,-0.059,0.946,-0.832,-0.214,-0.526,0,0,0,43.28,1019.36921875
18786,1539390503.7752368,2018-10-13_082823,45.908,0.106,-0.058,0.949,-0.847,-0.298,-0.412,53.241,-26.178,82.492,43.28,1019.4090234375
18787,1539390503.8891504,2018-10-13_082823,45.923,0.108,-0.059,0.946,-0.954,-0.214,-0.359,52.536,-25.825,81.47,43.28,1019.396484375
18788,1539390503.9891987,2018-10-13_082823,45.878,0.107,-0.057,0.949,-0.778,-0.259,-0.488,52.007,-26.355,81.64,43.28,1019.379140625
18789,1539390504.1017864,2018-10-13_082824,45.941,0.108,-0.058,0.951,-0.641,-0.076,-0.473,52.183,-25.825,81.47,43.28,1019.4042578125
18790,1539390504.2168627,2018-10-13_082824,45.935,0.109,-0.059,0.949,-0.786,-0.122,-0.42,54.475,-27.063,83.004,43.29,1019.4146875
18791,1539390504.3270416,2018-10-13_082824,45.902,0.109,-0.058,0.95,-0.717,-0.13,-0.534,54.123,-27.063,83.004,43.29,1019.395625
18792,1539390504.4316726,2018-10-13_082824,45.878,0.109,-0.056,0.948,-0.832,-0.168,-0.458,52.712,-24.94,81.64,43.29,1019.41859375
18793,1539390504.5418165,2018-10-13_082824,45.917,0.107,-0.057,0.949,-0.755,-0.206,-0.366,52.536,-27.24,81.47,43.29,1019.40125
18794,1539390504.6433206,2018-10-13_082824,45.923,0.108,-0.06,0.946,-0.755,-0.16,-0.381,53.418,-25.648,82.663,43.29,1019.411640625
18795,1539390504.7503088,2018-10-13_082824,45.92,0.109,-0.058,0.952,-0.74,-0.031,-0.404,53.418,-26.709,80.617,43.29,1019.4237890625
18796,1539390504.8543684,2018-10-13_082824,45.911,0.106,-0.059,0.946,-0.778,-0.267,-0.534,52.536,-25.117,82.151,43.29,1019.42390625
18797,1539390504.9596467,2018-10-13_082824,45.896,0.108,-0.06,0.946,-0.824,-0.061,-0.458,0,0,0,43.29,1019.4220703125
18798,1539390505.0594468,2018-10-13_082825,45.917,0.109,-0.057,0.948,-0.74,-0.183,-0.473,52.712,-25.648,81.64,43.29,1019.4359375
18799,1539390505.1601448,2018-10-13_082825,45.905,0.106,-0.058,0.946,-0.778,-0.13,-0.565,53.065,-26.709,81.64,43.29,1019.4319921875
18800,1539390505.2589126,2018-10-13_082825,45.893,0.109,-0.06,0.949,-0.725,-0.122,-0.496,52.36,-26.709,81.64,43.28,1019.4173046875
18801,1539390505.356665,2018-10-13_082825,45.911,0.108,-0.06,0.946,-0.824,-0.122,-0.465,53.946,-26.532,80.788,43.28,1019.408203125
18802,1539390505.4628887,2018-10-13_082825,45.89,0.106,-0.055,0.947,-0.717,0.008,-0.587,0,0,0,43.28,1019.3999609375
18803,1539390505.5594287,2018-10-13_082825,45.881,0.108,-0.059,0.952,-0.755,-0.29,-0.435,53.241,-26.178,80.788,43.28,1019.41296875
18804,1539390505.6552286,2018-10-13_082825,45.878,0.108,-0.056,0.948,-0.885,-0.076,-0.526,53.241,-25.825,80.788,43.27,1019.4229296875
18805,1539390505.7540963,2018-10-13_082825,45.893,0.108,-0.058,0.949,-0.832,-0.107,-0.549,52.712,-26.002,81.64,43.27,1019.436796875
18806,1539390505.8498766,2018-10-13_082825,45.851,0.109,-0.057,0.951,-0.809,-0.259,-0.565,52.536,-24.763,81.81,43.27,1019.4138671875
18807,1539390505.9504664,2018-10-13_082825,45.869,0.108,-0.059,0.947,-0.755,-0.13,-0.465,54.652,-26.886,80.788,43.27,1019.4208203125
18808,1539390506.0521073,2018-10-13_082826,45.878,0.107,-0.056,0.945,-0.816,-0.29,-0.42,52.183,-25.825,81.47,43.27,1019.427578125
18809,1539390506.1546736,2018-10-13_082826,45.866,0.109,-0.056,0.942,-0.771,-0.153,-0.359,53.594,-26.532,80.447,43.27,1019.4344921875
18810,1539390506.249097,2018-10-13_082826,45.896,0.108,-0.057,0.95,-0.793,-0.198,-0.549,53.065,-27.063,81.299,43.28,1019.428125
18811,1539390506.3549638,2018-10-13_082826,45.881,0.107,-0.058,0.948,-0.74,-0.229,-0.511,0,0,0,43.28,1019.440703125
18812,1539390506.4538863,2018-10-13_082826,45.893,0.108,-0.056,0.945,-0.862,-0.183,-0.465,0,0,0,43.28,1019.4203125
18813,1539390506.550191,2018-10-13_082826,45.887,0.108,-0.056,0.947,-0.854,-0.183,-0.412,52.712,-26.355,80.276,43.28,1019.4225
18814,1539390506.652431,2018-10-13_082826,45.884,0.106,-0.056,0.95,-0.786,-0.244,-0.389,0,0,0,43.28,1019.4333203125
18815,1539390506.7486012,2018-10-13_082826,45.893,0.111,-0.057,0.95,-0.664,-0.145,-0.42,0,0,0,43.28,1019.4246875
18816,1539390506.8484495,2018-10-13_082826,45.92,0.108,-0.057,0.948,-0.809,-0.229,-0.381,0,0,0,43.29,1019.4302734375
18817,1539390506.94331,2018-10-13_082826,45.896,0.108,-0.056,0.951,-0.847,-0.221,-0.45,0,0,0,43.29,1019.4129296875
18818,1539390507.0381198,2018-10-13_082827,45.905,0.108,-0.058,0.948,-0.694,-0.145,-0.481,0,0,0,43.29,1019.4216015625
18819,1539390507.1289165,2018-10-13_082827,45.893,0.107,-0.059,0.948,-0.786,-0.214,-0.412,0,0,0,43.29,1019.423359375
18820,1539390507.232077,2018-10-13_082827,45.911,0.109,-0.057,0.949,-0.893,-0.145,-0.465,0,0,0,43.28,1019.416015625
18821,1539390507.330368,2018-10-13_082827,45.905,0.11,-0.058,0.948,-0.778,-0.282,-0.504,52.536,-25.117,81.81,43.28,1019.412109375
18822,1539390507.4253783,2018-10-13_082827,45.911,0.107,-0.059,0.948,-0.702,-0.259,-0.58,0,0,0,43.28,1019.436796875
18823,1539390507.523105,2018-10-13_082827,45.878,0.108,-0.057,0.95,-0.793,-0.183,-0.389,53.77,-27.417,81.64,43.28,1019.4333203125
18824,1539390507.6247268,2018-10-13_082827,45.926,0.108,-0.056,0.947,-0.816,-0.198,-0.496,52.889,-26.178,81.47,43.29,1019.425078125
18825,1539390507.721876,2018-10-13_082827,45.908,0.107,-0.059,0.945,-0.74,-0.084,-0.481,53.77,-27.063,81.981,43.28,1019.407734375
18826,1539390507.8144536,2018-10-13_082827,45.911,0.106,-0.057,0.951,-0.74,-0.206,-0.443,51.478,-26.178,81.47,43.29,1019.4129296875
18827,1539390507.9157307,2018-10-13_082827,45.914,0.109,-0.057,0.944,-0.801,-0.13,-0.587,52.889,-25.471,80.788,43.29,1019.4065625
18828,1539390508.0168712,2018-10-13_082828,45.926,0.108,-0.058,0.946,-0.786,-0.16,-0.443,0,0,0,43.29,1019.3769921875
18829,1539390508.114558,2018-10-13_082828,45.923,0.11,-0.058,0.95,-0.694,-0.069,-0.435,0,0,0,43.29,1019.40484375
18830,1539390508.2110198,2018-10-13_082828,45.923,0.106,-0.057,0.948,-0.832,-0.16,-0.481,53.77,-28.478,81.299,43.29,1019.4087109375
18831,1539390508.308854,2018-10-13_082828,45.92,0.107,-0.058,0.949,-0.816,-0.145,-0.443,53.065,-26.355,80.617,43.29,1019.4017578125
18832,1539390508.410781,2018-10-13_082828,45.941,0.107,-0.059,0.952,-0.832,-0.145,-0.389,54.475,-27.063,79.254,43.29,1019.403515625
18833,1539390508.5187333,2018-10-13_082828,45.917,0.108,-0.057,0.948,-0.816,0.0,-0.389,0,0,0,43.3,1019.4121875
18834,1539390508.6102462,2018-10-13_082828,45.932,0.109,-0.057,0.948,-0.938,-0.275,-0.465,0,0,0,43.3,1019.424765625
18835,1539390508.708992,2018-10-13_082828,45.923,0.108,-0.056,0.95,-0.885,-0.137,-0.389,53.594,-25.825,82.151,43.29,1019.4121875
18836,1539390508.8100495,2018-10-13_082828,45.929,0.107,-0.059,0.948,-0.877,-0.206,-0.488,54.123,-26.709,80.276,43.29,1019.4087109375
18837,1539390508.9143057,2018-10-13_082828,45.935,0.108,-0.058,0.947,-0.809,-0.183,-0.381,52.183,-26.532,81.81,43.29,1019.3926953125
18838,1539390509.017183,2018-10-13_082829,45.947,0.109,-0.06,0.947,-0.87,-0.168,-0.488,0,0,0,43.3,1019.426484375
18839,1539390509.1157131,2018-10-13_082829,45.926,0.107,-0.059,0.947,-0.885,-0.168,-0.519,52.536,-25.117,82.833,43.3,1019.405703125
18840,1539390509.2167578,2018-10-13_082829,45.941,0.109,-0.059,0.945,-0.908,-0.343,-0.488,51.831,-27.593,82.151,43.3,1019.4165234375
18841,1539390509.3161654,2018-10-13_082829,45.974,0.108,-0.058,0.948,-0.71,-0.191,-0.45,54.299,-26.532,82.151,43.3,1019.40265625
18842,1539390509.4152143,2018-10-13_082829,45.947,0.107,-0.056,0.948,-0.969,-0.351,-0.381,53.77,-27.063,80.958,43.3,1019.4255859375
18843,1539390509.514001,2018-10-13_082829,45.95,0.108,-0.055,0.947,-0.748,-0.046,-0.565,52.712,-25.648,81.981,43.31,1019.410859375
18844,1539390509.6144812,2018-10-13_082829,45.953,0.108,-0.054,0.946,-0.801,-0.168,-0.443,51.831,-25.117,81.129,43.31,1019.4040234375
18845,1539390509.7178757,2018-10-13_082829,45.935,0.107,-0.057,0.949,-0.9,-0.168,-0.534,52.712,-26.355,83.004,43.31,1019.4196875
18846,1539390509.8213224,2018-10-13_082829,45.962,0.11,-0.057,0.949,-0.816,-0.13,-0.443,53.77,-26.002,82.663,43.31,1019.414296875
18847,1539390509.9296863,2018-10-13_082829,45.977,0.108,-0.058,0.946,-0.702,-0.107,-0.397,0,0,0,43.31,1019.4368359375
18848,1539390510.021365,2018-10-13_082830,45.938,0.109,-0.057,0.95,-0.763,-0.183,-0.366,53.065,-27.417,81.299,43.31,1019.428359375
18849,1539390510.1223836,2018-10-13_082830,45.971,0.109,-0.059,0.951,-0.816,-0.214,-0.534,51.126,-26.532,81.47,43.3,1019.4104296875
18850,1539390510.2267435,2018-10-13_082830,45.938,0.109,-0.057,0.949,-0.9,-0.168,-0.427,0,0,0,43.3,1019.424296875
18851,1539390510.3230586,2018-10-13_082830,45.956,0.11,-0.059,0.951,-0.87,-0.229,-0.465,54.652,-25.117,80.447,43.3,1019.43296875
18852,1539390510.4217238,2018-10-13_082830,45.932,0.107,-0.06,0.948,-0.885,-0.198,-0.496,53.594,-25.825,82.151,43.3,1019.43125
18853,1539390510.5250375,2018-10-13_082830,45.959,0.108,-0.059,0.947,-0.862,-0.252,-0.526,52.712,-26.355,80.958,43.3,1019.3978515625
18854,1539390510.62667,2018-10-13_082830,45.953,0.109,-0.059,0.948,-0.908,-0.145,-0.519,52.536,-26.886,81.47,43.3,1019.3826953125
18855,1539390510.727277,2018-10-13_082830,45.959,0.108,-0.057,0.948,-0.977,-0.214,-0.496,53.065,-26.002,80.958,43.31,1019.403515625
18856,1539390510.8302698,2018-10-13_082830,45.953,0.108,-0.059,0.948,-0.832,-0.221,-0.389,54.123,-27.063,81.981,43.31,1019.42125
18857,1539390510.9321585,2018-10-13_082830,45.971,0.109,-0.056,0.945,-0.793,-0.092,-0.359,52.183,-25.471,80.788,43.31,1019.410859375
18858,1539390511.046518,2018-10-13_082831,45.95,0.108,-0.058,0.947,-0.755,-0.221,-0.526,52.536,-24.763,81.129,43.3,1019.43125
18859,1539390511.1509757,2018-10-13_082831,45.944,0.109,-0.057,0.945,-0.809,-0.259,-0.519,53.77,-24.586,81.64,43.3,1019.43296875
18860,1539390511.2543476,2018-10-13_082831,45.929,0.108,-0.058,0.949,-0.71,-0.298,-0.542,53.418,-25.294,80.958,43.3,1019.43078125
18861,1539390511.3561816,2018-10-13_082831,45.929,0.107,-0.055,0.947,-0.839,-0.214,-0.42,53.065,-24.94,81.299,43.3,1019.428203125
18862,1539390511.459078,2018-10-13_082831,45.929,0.11,-0.057,0.947,-0.732,-0.153,-0.343,53.946,-26.532,80.788,43.29,1019.4428515625
18863,1539390511.5634096,2018-10-13_082831,45.905,0.109,-0.059,0.951,-0.801,-0.137,-0.542,52.183,-26.178,81.129,43.28,1019.4298828125
18864,1539390511.6635618,2018-10-13_082831,45.92,0.108,-0.059,0.95,-0.793,-0.084,-0.435,54.828,-27.417,80.617,43.28,1019.4402734375
18865,1539390511.767961,2018-10-13_082831,45.887,0.109,-0.057,0.948,-0.748,-0.122,-0.404,52.889,-27.947,80.447,43.28,1019.4450390625
18866,1539390511.868538,2018-10-13_082831,45.896,0.108,-0.059,0.946,-0.801,-0.244,-0.542,52.183,-24.763,82.492,43.28,1019.4233984375
18867,1539390511.973933,2018-10-13_082831,45.917,0.11,-0.059,0.946,-0.9,-0.076,-0.519,54.123,-26.709,82.322,43.28,1019.4498046875
18868,1539390512.0780444,2018-10-13_082832,45.905,0.108,-0.058,0.949,-0.763,-0.069,-0.443,53.418,-24.233,82.322,43.28,1019.4255078125
18869,1539390512.1798596,2018-10-13_082832,45.887,0.111,-0.06,0.951,-0.885,-0.107,-0.481,53.77,-25.294,80.958,43.28,1019.4316015625
18870,1539390512.2840981,2018-10-13_082832,45.905,0.109,-0.056,0.947,-0.809,-0.221,-0.397,52.889,-26.886,82.833,43.29,1019.418125
18871,1539390512.3872716,2018-10-13_082832,45.899,0.109,-0.058,0.947,-0.824,-0.099,-0.351,52.007,-27.063,80.958,43.29,1019.439375
18872,1539390512.4873247,2018-10-13_082832,45.92,0.108,-0.058,0.947,-0.809,-0.206,-0.519,52.183,-25.117,82.151,43.29,1019.4220703125
18873,1539390512.587414,2018-10-13_082832,45.926,0.108,-0.056,0.948,-0.816,-0.153,-0.412,53.241,-27.24,81.81,43.29,1019.416953125
18874,1539390512.694199,2018-10-13_082832,45.92,0.106,-0.056,0.948,-0.748,-0.191,-0.427,52.889,-26.178,82.151,43.29,1019.4277734375
18875,1539390512.7951832,2018-10-13_082832,45.953,0.107,-0.058,0.948,-0.854,-0.214,-0.435,52.183,-25.117,80.106,43.29,1019.39484375
18876,1539390512.8964906,2018-10-13_082832,45.899,0.11,-0.057,0.947,-0.9,-0.191,-0.488,54.299,-26.886,80.788,43.29,1019.4360546875
18877,1539390513.0045557,2018-10-13_082833,45.926,0.106,-0.059,0.948,-0.877,-0.343,-0.427,53.77,-26.002,80.958,43.29,1019.4083203125
18878,1539390513.1021478,2018-10-13_082833,45.926,0.109,-0.057,0.947,-0.71,-0.107,-0.603,52.536,-25.825,82.833,43.29,1019.4087109375
18879,1539390513.2055721,2018-10-13_082833,45.89,0.108,-0.058,0.945,-0.809,-0.137,-0.526,52.36,-27.063,81.299,43.3,1019.4212890625
18880,1539390513.3046815,2018-10-13_082833,45.914,0.108,-0.059,0.95,-0.801,-0.275,-0.381,54.123,-26.002,81.299,43.3,1019.4143359375
18881,1539390513.4058082,2018-10-13_082833,45.935,0.107,-0.057,0.949,-0.916,-0.038,-0.45,53.241,-25.117,81.129,43.3,1019.4017578125
18882,1539390513.5097888,2018-10-13_082833,45.92,0.109,-0.058,0.95,-0.778,-0.13,-0.45,52.889,-26.178,79.424,43.29,1019.4173828125
18883,1539390513.6091037,2018-10-13_082833,45.914,0.109,-0.056,0.948,-0.824,-0.099,-0.534,52.536,-25.471,81.47,43.29,1019.4083203125
18884,1539390513.7112682,2018-10-13_082833,45.932,0.108,-0.059,0.947,-0.74,-0.069,-0.458,53.946,-24.41,81.129,43.29,1019.4083203125
18885,1539390513.809391,2018-10-13_082833,45.917,0.108,-0.057,0.948,-0.793,-0.267,-0.565,52.889,-26.532,81.81,43.29,1019.4013671875
18886,1539390513.9108741,2018-10-13_082833,45.932,0.109,-0.057,0.947,-0.847,-0.244,-0.488,52.183,-26.532,82.492,43.29,1019.4255078125
18887,1539390514.015995,2018-10-13_082834,45.935,0.108,-0.058,0.947,-0.755,-0.092,-0.504,53.241,-25.471,81.47,43.29,1019.4220703125
18888,1539390514.1186857,2018-10-13_082834,45.929,0.108,-0.058,0.949,-0.847,-0.267,-0.397,53.241,-26.178,81.129,43.29,1019.426796875
18889,1539390514.2270403,2018-10-13_082834,45.914,0.11,-0.058,0.951,-0.748,-0.076,-0.45,55.004,-27.947,82.492,43.29,1019.418125
18890,1539390514.3282094,2018-10-13_082834,45.893,0.109,-0.059,0.945,-0.839,-0.137,-0.526,0,0,0,43.29,1019.4319921875
18891,1539390514.4263554,2018-10-13_082834,45.908,0.109,-0.058,0.947,-0.763,-0.16,-0.359,53.418,-25.294,80.617,43.28,1019.4324609375
18892,1539390514.528887,2018-10-13_082834,45.896,0.108,-0.058,0.948,-0.771,-0.168,-0.496,53.77,-24.94,81.64,43.28,1019.40296875
18893,1539390514.6333253,2018-10-13_082834,45.905,0.109,-0.058,0.946,-0.824,-0.191,-0.427,51.478,-25.117,82.833,43.28,1019.409921875
18894,1539390514.7351692,2018-10-13_082834,45.899,0.106,-0.058,0.946,-0.771,-0.16,-0.496,53.065,-26.355,81.64,43.28,1019.406875
18895,1539390514.836632,2018-10-13_082834,45.902,0.106,-0.057,0.95,-0.755,-0.122,-0.488,52.889,-26.532,80.106,43.28,1019.419921875
