Data,Timestamp,Wall_Time,MPU_Temp,IMU_Ax,IMU_Ay,IMU_Az,IMU_Gx,IMU_Gy,IMU_Gz,MSU_Ax,MSU_Ay,MSU_Az,Baro_Temp,Baro
542,1539402973.7512257,2018-10-13_115613,42.326,-0.031,-0.025,0.957,-0.809,0.206,-0.511,39.138,76.059,-11.931,39.62,1017.8573828125
543,1539402973.7655482,2018-10-13_115613,42.326,-0.031,-0.028,0.956,-0.938,0.32,-0.58,40.548,75.705,-12.953,39.62,1017.8573828125
544,1539402973.7799733,2018-10-13_115613,42.338,-0.033,-0.026,0.951,-0.755,0.305,-0.542,39.314,75.528,-12.783,39.62,1017.8573828125
545,1539402973.7942429,2018-10-13_115613,42.32,-0.036,-0.025,0.957,-0.938,0.221,-0.526,39.138,76.766,-12.953,39.62,1017.8573828125
546,1539402973.808609,2018-10-13_115613,42.332,-0.031,-0.029,0.963,-0.671,0.122,-0.366,41.077,75.528,-13.124,39.62,1017.8573828125
547,1539402973.8228848,2018-10-13_115613,42.32,-0.031,-0.026,0.952,-0.977,0.542,-0.519,40.372,76.236,-12.101,39.62,1017.855234375
548,1539402973.8371654,2018-10-13_115613,42.311,-0.033,-0.028,0.958,-0.778,0.191,-0.496,40.372,75.882,-12.101,39.62,1017.855234375
549,1539402973.8516626,2018-10-13_115613,42.314,-0.034,-0.024,0.959,-0.717,0.076,-0.336,39.49,77.12,-11.59,39.62,1017.855234375
550,1539402973.8659837,2018-10-13_115613,42.308,-0.035,-0.028,0.951,-1.259,0.282,-0.519,38.961,75.528,-12.783,39.62,1017.855234375
551,1539402973.880412,2018-10-13_115613,42.32,-0.033,-0.025,0.96,-0.534,-0.076,-0.511,39.49,77.12,-12.953,39.62,1017.855234375
552,1539402973.894727,2018-10-13_115613,42.311,-0.03,-0.026,0.96,-0.999,0.168,-0.603,41.429,76.236,-12.101,39.62,1017.8517578125
553,1539402973.9090714,2018-10-13_115613,42.323,-0.032,-0.029,0.951,-0.946,0.42,-0.603,40.724,76.236,-12.442,39.62,1017.8517578125
554,1539402973.9232326,2018-10-13_115613,42.335,-0.033,-0.024,0.954,-0.778,-0.13,-0.534,39.49,76.059,-10.908,39.62,1017.8517578125
555,1539402973.9374685,2018-10-13_115613,42.332,-0.028,-0.037,0.951,-0.618,0.305,-0.275,39.314,74.113,-11.76,39.62,1017.8517578125
556,1539402973.9517095,2018-10-13_115613,42.308,-0.039,-0.029,0.953,0.496,0.511,-0.305,40.019,75.528,-12.442,39.62,1017.841875
557,1539402973.9659758,2018-10-13_115613,42.317,-0.032,-0.026,0.955,0.099,-0.443,-0.282,40.548,76.059,-11.931,39.62,1017.841875
558,1539402973.9803064,2018-10-13_115613,42.323,-0.035,-0.023,0.958,0.336,0.862,-0.481,40.901,74.998,-12.272,39.62,1017.841875
559,1539402973.9945946,2018-10-13_115613,42.347,-0.036,-0.024,0.963,-0.671,-0.275,-0.404,39.843,77.12,-12.953,39.62,1017.841875
560,1539402974.0089471,2018-10-13_115614,42.347,-0.033,-0.022,0.959,-1.518,0.648,-0.481,39.666,75.882,-12.442,39.62,1017.841875
561,1539402974.0231392,2018-10-13_115614,42.32,-0.034,-0.027,0.955,-2.365,0.435,-0.504,39.314,75.174,-12.442,39.62,1017.843125
562,1539402974.0374608,2018-10-13_115614,42.32,-0.033,-0.026,0.955,-2.373,0.526,-0.641,39.314,76.236,-11.76,39.62,1017.843125
563,1539402974.0516539,2018-10-13_115614,42.326,-0.034,-0.031,0.943,-0.961,0.229,-0.526,39.49,75.351,-12.612,39.62,1017.843125
564,1539402974.065849,2018-10-13_115614,42.338,-0.035,-0.024,0.965,-0.336,-0.58,-0.526,40.901,75.705,-11.931,39.62,1017.843125
565,1539402974.0800648,2018-10-13_115614,42.314,-0.018,-0.018,0.936,-1.289,0.618,-0.397,41.077,75.882,-12.783,39.62,1017.843125
566,1539402974.094285,2018-10-13_115614,42.314,-0.075,-0.033,0.937,-2.579,3.38,-1.457,39.843,75.705,-12.272,39.62,1017.8573828125
567,1539402974.1089983,2018-10-13_115614,42.332,-0.006,-0.034,1.073,2.312,-3.242,-0.13,40.195,76.413,-11.59,39.62,1017.8573828125
568,1539402974.123578,2018-10-13_115614,42.326,-0.027,-0.016,0.792,-5.18,4.898,-0.572,39.666,74.821,-13.124,39.62,1017.8573828125
569,1539402974.1378999,2018-10-13_115614,42.329,-0.063,-0.041,1.042,0.267,-1.198,-0.771,40.901,74.998,-11.59,39.62,1017.8573828125
570,1539402974.1520743,2018-10-13_115614,42.302,-0.006,-0.006,0.986,2.075,-3.021,0.206,40.372,74.113,-10.056,39.62,1017.8487890625
571,1539402974.1662774,2018-10-13_115614,42.338,-0.054,-0.017,0.885,-5.905,6.035,-1.144,40.548,75.351,-11.59,39.62,1017.8487890625
572,1539402974.1806133,2018-10-13_115614,42.314,-0.043,-0.038,1.003,3.09,-4.967,-0.252,40.372,75.528,-11.76,39.62,1017.8487890625
573,1539402974.1948352,2018-10-13_115614,42.326,-0.012,-0.024,0.937,-2.075,0.694,-0.61,39.314,76.236,-12.442,39.62,1017.8487890625
574,1539402974.2091403,2018-10-13_115614,42.314,-0.06,-0.036,0.957,-1.801,3.319,-0.893,39.138,76.059,-12.272,39.62,1017.8487890625
575,1539402974.2235324,2018-10-13_115614,42.341,-0.031,-0.017,0.947,0.58,-3.883,-0.16,41.782,75.528,-12.101,39.62,1017.84625
576,1539402974.2378309,2018-10-13_115614,42.326,-0.027,-0.035,0.953,-2.495,2.663,-0.778,39.314,75.882,-11.76,39.62,1017.84625
577,1539402974.2523081,2018-10-13_115614,42.311,-0.045,-0.021,0.974,1.015,-0.694,-0.328,39.138,74.998,-11.931,39.62,1017.84625
578,1539402974.2665854,2018-10-13_115614,42.323,-0.028,-0.019,0.933,-2.426,0.229,-0.519,39.843,74.998,-10.908,39.62,1017.84625
579,1539402974.2809513,2018-10-13_115614,42.335,-0.04,-0.035,0.978,-0.343,0.473,-0.473,41.253,77.12,-12.272,39.62,1017.84625
580,1539402974.295206,2018-10-13_115614,42.332,-0.03,-0.018,0.938,-0.801,-1.137,-0.336,41.077,75.882,-11.078,39.62,1017.840625
581,1539402974.309565,2018-10-13_115614,42.308,-0.038,-0.036,0.959,-1.587,1.122,-0.694,38.785,74.644,-10.908,39.62,1017.840625
582,1539402974.3238235,2018-10-13_115614,42.329,-0.04,-0.024,0.958,0.374,-1.038,-0.42,40.019,75.174,-12.101,39.62,1017.840625
583,1539402974.3380609,2018-10-13_115614,42.329,-0.03,-0.029,0.952,-2.174,0.572,-0.504,39.314,75.882,-13.124,39.62,1017.840625
584,1539402974.35233,2018-10-13_115614,42.338,-0.045,-0.024,0.961,0.244,0.473,-0.465,40.019,76.59,-12.101,39.62,1017.84625
585,1539402974.3666751,2018-10-13_115614,42.32,-0.028,-0.027,0.945,-1.923,-0.847,-0.397,39.843,75.351,-12.272,39.62,1017.84625
586,1539402974.3809838,2018-10-13_115614,42.326,-0.036,-0.033,0.968,-0.061,1.076,-0.504,41.077,76.236,-12.783,39.62,1017.84625
587,1539402974.3952389,2018-10-13_115614,42.32,-0.041,-0.02,0.95,-0.923,-0.801,-0.381,40.195,76.413,-12.612,39.62,1017.84625
588,1539402974.4097095,2018-10-13_115614,42.317,-0.034,-0.032,0.955,-1.236,0.778,-0.671,38.08,74.998,-11.59,39.62,1017.84625
589,1539402974.42401,2018-10-13_115614,42.32,-0.037,-0.024,0.957,-0.076,-0.572,-0.42,40.724,75.882,-13.124,39.62,1017.8324609375
590,1539402974.4383006,2018-10-13_115614,42.344,-0.032,-0.026,0.959,-1.167,0.427,-0.511,39.314,76.59,-11.419,39.62,1017.8324609375
591,1539402974.4527,2018-10-13_115614,42.329,-0.037,-0.03,0.949,-0.916,-0.015,-0.519,41.429,76.59,-12.783,39.62,1017.8324609375
592,1539402974.4670691,2018-10-13_115614,42.314,-0.03,-0.028,0.963,-0.748,-0.343,-0.481,39.138,76.413,-11.931,39.62,1017.8324609375
593,1539402974.481455,2018-10-13_115614,42.341,-0.04,-0.021,0.955,-0.832,0.397,-0.633,38.961,76.236,-12.101,39.62,1017.8324609375
594,1539402974.4957616,2018-10-13_115614,42.338,-0.033,-0.031,0.946,-1.297,-0.32,-0.58,40.372,75.174,-12.783,39.63,1017.8312109375
595,1539402974.510167,2018-10-13_115614,42.323,-0.037,-0.027,0.959,-0.13,0.107,-0.565,39.138,76.059,-12.953,39.63,1017.8312109375
596,1539402974.5243857,2018-10-13_115614,42.326,-0.035,-0.024,0.954,-1.457,-0.313,-0.435,39.138,76.413,-13.294,39.63,1017.8312109375
597,1539402974.5387337,2018-10-13_115614,42.329,-0.036,-0.031,0.954,-0.595,0.397,-0.572,39.49,75.705,-12.612,39.63,1017.8312109375
598,1539402974.5530627,2018-10-13_115614,42.35,-0.034,-0.022,0.96,-0.526,-0.572,-0.427,40.724,76.236,-12.101,39.63,1017.8496875
599,1539402974.5674958,2018-10-13_115614,42.317,-0.033,-0.028,0.955,-1.167,0.458,-0.557,39.843,76.059,-10.908,39.62,1017.8496875
600,1539402974.581767,2018-10-13_115614,42.35,-0.04,-0.025,0.952,-0.786,-0.336,-0.359,39.138,75.351,-12.953,39.62,1017.8496875
601,1539402974.5960824,2018-10-13_115614,42.341,-0.033,-0.028,0.962,-0.793,-0.305,-0.397,39.49,78.181,-11.249,39.62,1017.8496875
602,1539402974.610458,2018-10-13_115614,42.332,-0.035,-0.027,0.95,-1.068,0.237,-0.526,39.49,76.413,-11.931,39.62,1017.8496875
603,1539402974.624857,2018-10-13_115614,42.353,-0.037,-0.026,0.957,-0.648,-0.458,-0.534,38.785,75.705,-12.953,39.63,1017.833359375
604,1539402974.6392715,2018-10-13_115614,42.341,-0.035,-0.025,0.958,-0.946,0.092,-0.565,39.666,75.528,-11.078,39.63,1017.833359375
605,1539402974.653578,2018-10-13_115614,42.335,-0.035,-0.027,0.954,-0.992,0.092,-0.443,41.077,75.528,-12.101,39.63,1017.833359375
606,1539402974.6679578,2018-10-13_115614,42.341,-0.036,-0.026,0.96,-0.702,-0.031,-0.534,38.961,75.528,-12.101,39.63,1017.833359375
607,1539402974.682219,2018-10-13_115614,42.317,-0.036,-0.027,0.954,-0.977,0.16,-0.458,39.138,76.059,-10.567,39.63,1017.8402734375
608,1539402974.6965675,2018-10-13_115614,42.317,-0.037,-0.03,0.959,-0.58,-0.13,-0.526,39.843,75.705,-12.612,39.63,1017.8441796875
609,1539402974.710851,2018-10-13_115614,42.344,-0.035,-0.026,0.955,-0.893,0.198,-0.427,39.843,75.351,-12.612,39.63,1017.8441796875
610,1539402974.7252119,2018-10-13_115614,42.314,-0.037,-0.026,0.95,-0.877,-0.069,-0.359,39.314,76.236,-12.101,39.63,1017.8441796875
611,1539402974.7395895,2018-10-13_115614,42.308,-0.037,-0.026,0.958,-0.671,-0.298,-0.526,40.195,76.766,-12.272,39.63,1017.8441796875
612,1539402974.7539606,2018-10-13_115614,42.341,-0.037,-0.028,0.951,-1.068,-0.023,-0.443,38.961,75.174,-13.465,39.63,1017.85125
613,1539402974.768359,2018-10-13_115614,42.329,-0.04,-0.027,0.957,-0.595,0.069,-0.504,40.372,76.236,-12.442,39.63,1017.85125
614,1539402974.7826436,2018-10-13_115614,42.323,-0.033,-0.025,0.957,-0.633,-0.389,-0.427,39.314,76.943,-12.783,39.63,1017.85125
615,1539402974.7969563,2018-10-13_115614,42.332,-0.037,-0.03,0.954,-1.007,0.32,-0.526,40.019,76.59,-12.783,39.63,1017.85125
616,1539402974.8111916,2018-10-13_115614,42.317,-0.04,-0.024,0.957,-0.45,-0.13,-0.511,38.961,75.528,-12.783,39.63,1017.85125
617,1539402974.8255928,2018-10-13_115614,42.35,-0.035,-0.026,0.952,-1.198,-0.221,-0.458,40.195,77.12,-10.908,39.64,1017.8427734375
618,1539402974.8399591,2018-10-13_115614,42.362,-0.039,-0.025,0.959,-0.511,0.046,-0.443,39.314,76.59,-12.783,39.64,1017.8427734375
619,1539402974.8545327,2018-10-13_115614,42.335,-0.038,-0.029,0.958,-0.938,-0.275,-0.534,40.548,76.413,-12.612,39.64,1017.8427734375
620,1539402974.8690243,2018-10-13_115614,42.338,-0.038,-0.028,0.953,-1.045,0.214,-0.534,39.843,75.351,-13.294,39.64,1017.8427734375
621,1539402974.8834202,2018-10-13_115614,42.344,-0.036,-0.028,0.961,-0.511,-0.351,-0.412,40.724,76.236,-12.101,39.64,1017.8496484375
622,1539402974.8976912,2018-10-13_115614,42.335,-0.034,-0.027,0.954,-1.015,0.259,-0.542,40.548,75.705,-10.908,39.64,1017.8496484375
623,1539402974.9121025,2018-10-13_115614,42.335,-0.039,-0.024,0.958,-0.732,-0.053,-0.534,39.138,74.29,-12.612,39.64,1017.8496484375
624,1539402974.9264796,2018-10-13_115614,42.341,-0.036,-0.026,0.956,-0.9,-0.519,-0.488,40.724,75.174,-12.783,39.64,1017.8496484375
625,1539402974.9409177,2018-10-13_115614,42.344,-0.037,-0.028,0.956,-0.977,0.145,-0.565,40.195,76.413,-13.294,39.64,1017.8496484375
626,1539402974.9552364,2018-10-13_115614,42.35,-0.035,-0.027,0.962,-0.748,-0.275,-0.519,39.138,77.474,-12.612,39.64,1017.8178125
627,1539402974.9696414,2018-10-13_115614,42.347,-0.034,-0.024,0.952,-0.908,0.038,-0.481,39.843,76.413,-11.59,39.64,1017.8178125
628,1539402974.9840016,2018-10-13_115614,42.371,-0.04,-0.027,0.955,-0.732,-0.076,-0.542,39.843,76.413,-12.612,39.64,1017.8178125
629,1539402974.9983277,2018-10-13_115614,42.35,-0.037,-0.023,0.955,-0.793,-0.053,-0.473,38.961,76.236,-13.124,39.64,1017.8178125
630,1539402975.013194,2018-10-13_115615,42.35,-0.038,-0.027,0.954,-0.9,0.015,-0.526,40.195,77.474,-12.272,39.64,1017.8178125
631,1539402975.0278444,2018-10-13_115615,42.332,-0.034,-0.03,0.956,-0.618,-0.031,-0.488,39.49,77.12,-11.59,39.64,1017.8161328125
632,1539402975.042168,2018-10-13_115615,42.344,-0.037,-0.027,0.955,-0.908,0.031,-0.42,40.901,76.413,-11.59,39.64,1017.8161328125
633,1539402975.0564456,2018-10-13_115615,42.323,-0.037,-0.026,0.955,-0.702,0.038,-0.435,40.724,76.236,-11.078,39.64,1017.8161328125
634,1539402975.0706885,2018-10-13_115615,42.356,-0.041,-0.023,0.953,-0.992,0.191,-0.526,39.49,76.059,-12.953,39.64,1017.8161328125
635,1539402975.0849907,2018-10-13_115615,42.332,-0.038,-0.028,0.959,-0.74,-0.038,-0.511,38.432,76.766,-12.612,39.64,1017.836796875
636,1539402975.0992384,2018-10-13_115615,42.344,-0.034,-0.025,0.953,-0.87,-0.038,-0.572,39.666,77.651,-13.124,39.64,1017.836796875
637,1539402975.11354,2018-10-13_115615,42.359,-0.036,-0.029,0.953,-0.923,-0.084,-0.549,39.49,76.413,-12.953,39.64,1017.836796875
638,1539402975.127806,2018-10-13_115615,42.35,-0.037,-0.027,0.958,-0.618,-0.092,-0.389,40.548,76.766,-13.294,39.64,1017.836796875
639,1539402975.1420867,2018-10-13_115615,42.323,-0.039,-0.026,0.955,-1.007,-0.061,-0.404,40.724,75.882,-11.419,39.64,1017.836796875
640,1539402975.1563706,2018-10-13_115615,42.329,-0.038,-0.025,0.953,-0.862,-0.099,-0.458,39.314,75.174,-12.442,39.64,1017.8320703125
641,1539402975.1705492,2018-10-13_115615,42.383,-0.033,-0.025,0.951,-0.748,-0.168,-0.381,39.666,74.467,-11.078,39.64,1017.8320703125
642,1539402975.184892,2018-10-13_115615,42.344,-0.036,-0.028,0.954,-0.832,0.214,-0.557,40.372,76.236,-12.442,39.64,1017.8320703125
643,1539402975.1991322,2018-10-13_115615,42.347,-0.036,-0.026,0.956,-0.626,-0.038,-0.542,39.314,76.943,-12.442,39.64,1017.8320703125
644,1539402975.2133799,2018-10-13_115615,42.347,-0.036,-0.027,0.955,-0.839,-0.038,-0.565,40.019,75.174,-11.76,39.64,1017.8320703125
645,1539402975.2277071,2018-10-13_115615,42.347,-0.038,-0.026,0.954,-0.679,0.114,-0.473,38.609,75.882,-12.783,39.65,1017.844609375
646,1539402975.2419603,2018-10-13_115615,42.347,-0.036,-0.023,0.954,-0.854,-0.114,-0.496,41.077,75.174,-11.419,39.65,1017.844609375
647,1539402975.2561386,2018-10-13_115615,42.326,-0.035,-0.028,0.955,-0.771,-0.099,-0.618,38.961,75.174,-12.442,39.65,1017.844609375
648,1539402975.2704885,2018-10-13_115615,42.374,-0.036,-0.028,0.957,-0.702,0.046,-0.488,39.843,76.059,-12.272,39.65,1017.844609375
649,1539402975.2848206,2018-10-13_115615,42.338,-0.037,-0.026,0.956,-0.908,-0.069,-0.511,38.961,75.528,-14.146,39.65,1017.8669921875
650,1539402975.299106,2018-10-13_115615,42.347,-0.038,-0.026,0.953,-0.824,-0.168,-0.481,39.314,76.943,-11.419,39.65,1017.8669921875
651,1539402975.3134942,2018-10-13_115615,42.347,-0.039,-0.026,0.953,-0.908,0.046,-0.595,40.548,74.644,-11.59,39.65,1017.8669921875
652,1539402975.3277566,2018-10-13_115615,42.362,-0.039,-0.025,0.96,-0.603,0.008,-0.565,40.195,75.705,-12.612,39.65,1017.8669921875
653,1539402975.3420756,2018-10-13_115615,42.374,-0.036,-0.025,0.953,-0.916,-0.023,-0.427,40.195,76.766,-12.612,39.65,1017.8669921875
654,1539402975.3564184,2018-10-13_115615,42.368,-0.036,-0.029,0.957,-0.595,-0.099,-0.519,40.548,75.705,-12.272,39.65,1017.837734375
655,1539402975.3710153,2018-10-13_115615,42.335,-0.036,-0.025,0.952,-0.9,-0.031,-0.397,40.901,77.474,-12.612,39.65,1017.837734375
656,1539402975.3854558,2018-10-13_115615,42.374,-0.038,-0.028,0.955,-0.977,-0.076,-0.58,39.666,74.467,-12.783,39.65,1017.837734375
657,1539402975.3997412,2018-10-13_115615,42.365,-0.036,-0.027,0.963,-0.732,-0.16,-0.42,39.314,75.882,-13.124,39.65,1017.837734375
658,1539402975.4140606,2018-10-13_115615,42.341,-0.035,-0.027,0.955,-0.893,0.153,-0.435,40.019,77.297,-13.465,39.65,1017.837734375
659,1539402975.4284177,2018-10-13_115615,42.377,-0.036,-0.028,0.954,-0.809,-0.046,-0.549,39.314,76.59,-13.124,39.65,1017.8364453125
660,1539402975.4427726,2018-10-13_115615,42.326,-0.035,-0.027,0.958,-0.702,-0.168,-0.519,39.666,75.882,-13.124,39.65,1017.8364453125
661,1539402975.457157,2018-10-13_115615,42.362,-0.037,-0.027,0.954,-0.954,0.168,-0.511,40.372,76.236,-13.124,39.65,1017.8364453125
662,1539402975.4715505,2018-10-13_115615,42.347,-0.035,-0.027,0.95,-0.862,-0.259,-0.549,40.724,76.59,-13.124,39.65,1017.8364453125
663,1539402975.4858992,2018-10-13_115615,42.359,-0.038,-0.027,0.956,-0.763,-0.145,-0.397,40.195,75.705,-11.931,39.65,1017.855859375
664,1539402975.500297,2018-10-13_115615,42.344,-0.038,-0.025,0.954,-0.908,0.153,-0.313,40.195,76.413,-12.612,39.65,1017.855859375
665,1539402975.5145438,2018-10-13_115615,42.368,-0.037,-0.025,0.957,-0.771,-0.114,-0.397,41.606,76.413,-12.272,39.65,1017.855859375
666,1539402975.5289035,2018-10-13_115615,42.368,-0.038,-0.027,0.958,-0.534,0.107,-0.427,40.548,76.766,-10.908,39.65,1017.855859375
667,1539402975.543245,2018-10-13_115615,42.365,-0.037,-0.028,0.955,-1.015,0.069,-0.519,38.256,76.236,-14.146,39.65,1017.855859375
668,1539402975.557695,2018-10-13_115615,42.317,-0.038,-0.024,0.957,-0.717,-0.023,-0.473,39.314,75.528,-11.419,39.65,1017.855859375
669,1539402975.572086,2018-10-13_115615,42.359,-0.037,-0.028,0.956,-0.748,-0.061,-0.488,39.843,77.474,-11.931,39.65,1017.855859375
670,1539402975.5863676,2018-10-13_115615,42.368,-0.039,-0.027,0.954,-0.793,0.008,-0.458,40.548,77.12,-11.249,39.65,1017.855859375
671,1539402975.6006365,2018-10-13_115615,42.35,-0.039,-0.025,0.955,-0.71,-0.198,-0.496,40.019,75.174,-11.76,39.65,1017.855859375
672,1539402975.6148906,2018-10-13_115615,42.347,-0.035,-0.029,0.955,-0.877,-0.069,-0.488,38.961,75.882,-12.101,39.65,1017.855859375
673,1539402975.6293037,2018-10-13_115615,42.362,-0.039,-0.026,0.958,-0.748,0.053,-0.32,40.019,75.882,-11.419,39.65,1017.8472265625
674,1539402975.6436427,2018-10-13_115615,42.344,-0.04,-0.026,0.955,-0.839,0.023,-0.443,40.019,75.882,-13.806,39.65,1017.8472265625
675,1539402975.6579576,2018-10-13_115615,42.329,-0.034,-0.028,0.954,-0.992,-0.107,-0.58,39.138,76.059,-12.272,39.65,1017.8472265625
676,1539402975.6723192,2018-10-13_115615,42.347,-0.036,-0.027,0.957,-0.763,-0.076,-0.549,41.077,77.651,-11.078,39.65,1017.8472265625
677,1539402975.6866114,2018-10-13_115615,42.356,-0.038,-0.025,0.954,-0.809,-0.114,-0.526,40.019,77.297,-12.783,39.65,1017.8523828125
678,1539402975.7009876,2018-10-13_115615,42.365,-0.036,-0.027,0.954,-0.839,-0.107,-0.481,39.138,74.998,-12.272,39.65,1017.8523828125
679,1539402975.7152648,2018-10-13_115615,42.374,-0.036,-0.027,0.959,-0.862,0.099,-0.519,39.138,77.12,-12.612,39.65,1017.8523828125
680,1539402975.729632,2018-10-13_115615,42.386,-0.04,-0.026,0.955,-0.839,-0.046,-0.42,39.49,75.351,-13.294,39.65,1017.8523828125
681,1539402975.7440183,2018-10-13_115615,42.344,-0.038,-0.028,0.956,-0.618,-0.221,-0.496,39.843,77.828,-11.931,39.65,1017.8523828125
682,1539402975.7582495,2018-10-13_115615,42.353,-0.036,-0.026,0.955,-0.763,0.13,-0.412,39.843,76.766,-13.635,39.65,1017.8391015625
683,1539402975.7725666,2018-10-13_115615,42.344,-0.036,-0.025,0.956,-0.778,0.023,-0.542,39.666,76.943,-13.124,39.65,1017.8391015625
684,1539402975.786915,2018-10-13_115615,42.377,-0.038,-0.026,0.959,-0.916,-0.053,-0.526,38.08,77.828,-12.272,39.65,1017.8391015625
685,1539402975.8012493,2018-10-13_115615,42.365,-0.038,-0.028,0.955,-0.893,-0.099,-0.679,40.548,76.413,-13.635,39.65,1017.8391015625
686,1539402975.8155777,2018-10-13_115615,42.356,-0.039,-0.026,0.952,-0.702,0.076,-0.45,41.782,76.236,-12.783,39.65,1017.8391015625
687,1539402975.8299255,2018-10-13_115615,42.374,-0.039,-0.026,0.956,-0.839,-0.061,-0.549,38.961,76.236,-12.442,39.66,1017.8375390625
688,1539402975.8443787,2018-10-13_115615,42.362,-0.038,-0.026,0.958,-0.771,0.0,-0.473,40.019,76.236,-12.442,39.66,1017.8375390625
689,1539402975.8586905,2018-10-13_115615,42.338,-0.037,-0.027,0.958,-0.877,-0.076,-0.481,41.077,75.174,-12.783,39.66,1017.8375390625
690,1539402975.8730621,2018-10-13_115615,42.353,-0.039,-0.024,0.956,-0.595,0.114,-0.633,40.372,76.943,-11.76,39.66,1017.8375390625
691,1539402975.887478,2018-10-13_115615,42.335,-0.038,-0.026,0.953,-0.717,-0.145,-0.542,40.019,76.59,-12.101,39.66,1017.843125
692,1539402975.9022028,2018-10-13_115615,42.386,-0.039,-0.028,0.957,-0.832,0.031,-0.381,40.548,77.12,-12.612,39.66,1017.843125
693,1539402975.9168372,2018-10-13_115615,42.365,-0.039,-0.026,0.958,-0.656,-0.16,-0.526,40.019,74.821,-12.101,39.66,1017.843125
694,1539402975.9312143,2018-10-13_115615,42.377,-0.039,-0.026,0.954,-0.877,0.061,-0.534,39.49,75.351,-11.931,39.66,1017.843125
695,1539402975.9455383,2018-10-13_115615,42.335,-0.038,-0.029,0.955,-0.771,0.237,-0.565,41.077,77.651,-12.783,39.66,1017.843125
696,1539402975.9598994,2018-10-13_115615,42.356,-0.039,-0.025,0.963,-0.557,-0.046,-0.534,40.372,75.174,-13.465,39.66,1017.866015625
697,1539402975.9741507,2018-10-13_115615,42.371,-0.038,-0.026,0.955,-1.106,0.015,-0.504,39.138,74.644,-12.612,39.66,1017.866015625
698,1539402975.9884791,2018-10-13_115615,42.365,-0.04,-0.026,0.955,-0.618,0.061,-0.557,39.843,76.766,-11.59,39.66,1017.866015625
699,1539402976.0027509,2018-10-13_115616,42.362,-0.037,-0.025,0.957,-0.755,-0.137,-0.458,39.138,75.351,-11.59,39.66,1017.866015625
700,1539402976.0171638,2018-10-13_115616,42.38,-0.04,-0.028,0.95,-1.068,0.175,-0.626,39.666,76.236,-12.101,39.66,1017.8539453125
701,1539402976.0315487,2018-10-13_115616,42.365,-0.039,-0.026,0.963,-0.328,-0.16,-0.572,41.606,76.766,-13.294,39.66,1017.850078125
702,1539402976.0459006,2018-10-13_115616,42.35,-0.035,-0.026,0.954,-1.015,0.366,-0.664,39.314,76.943,-13.124,39.66,1017.850078125
703,1539402976.0603182,2018-10-13_115616,42.365,-0.04,-0.029,0.958,-0.648,-0.221,-0.45,40.372,77.297,-13.124,39.66,1017.850078125
704,1539402976.0746393,2018-10-13_115616,42.398,-0.036,-0.025,0.959,-0.587,-0.389,-0.488,39.138,76.766,-12.612,39.66,1017.850078125
705,1539402976.0890107,2018-10-13_115616,42.371,-0.037,-0.028,0.954,-1.083,0.313,-0.61,40.372,75.882,-12.442,39.66,1017.8475390625
706,1539402976.1033173,2018-10-13_115616,42.335,-0.038,-0.026,0.955,-0.328,-0.519,-0.511,39.138,74.644,-12.612,39.66,1017.8475390625
707,1539402976.117693,2018-10-13_115616,42.386,-0.039,-0.024,0.951,-1.152,-0.015,-0.427,39.49,76.059,-11.249,39.66,1017.8475390625
708,1539402976.132024,2018-10-13_115616,42.353,-0.039,-0.03,0.954,-0.58,-0.008,-0.58,39.666,75.882,-13.124,39.66,1017.8475390625
709,1539402976.1462884,2018-10-13_115616,42.368,-0.037,-0.025,0.956,-0.717,-0.145,-0.443,40.372,75.882,-12.101,39.66,1017.8475390625
710,1539402976.1606395,2018-10-13_115616,42.392,-0.037,-0.029,0.952,-0.984,0.198,-0.473,40.901,76.059,-10.908,39.67,1017.8341796875
711,1539402976.1749725,2018-10-13_115616,42.356,-0.038,-0.026,0.955,-0.694,-0.305,-0.519,39.49,75.705,-13.635,39.67,1017.8341796875
712,1539402976.1893754,2018-10-13_115616,42.374,-0.037,-0.027,0.952,-0.885,0.153,-0.481,40.901,76.059,-13.635,39.67,1017.8341796875
713,1539402976.2035859,2018-10-13_115616,42.38,-0.041,-0.025,0.954,-0.771,-0.13,-0.549,40.195,75.705,-11.931,39.67,1017.8341796875
714,1539402976.2178571,2018-10-13_115616,42.365,-0.037,-0.026,0.953,-0.9,-0.122,-0.458,39.666,76.59,-12.783,39.67,1017.8083203125
715,1539402976.2324033,2018-10-13_115616,42.398,-0.041,-0.028,0.955,-0.862,0.076,-0.481,38.609,76.236,-13.465,39.67,1017.812265625
716,1539402976.2467601,2018-10-13_115616,42.374,-0.038,-0.025,0.955,-0.847,-0.252,-0.404,39.666,76.236,-12.101,39.67,1017.812265625
717,1539402976.2610977,2018-10-13_115616,42.35,-0.036,-0.026,0.96,-0.824,0.038,-0.435,40.195,76.059,-12.953,39.67,1017.812265625
718,1539402976.2755518,2018-10-13_115616,42.389,-0.04,-0.029,0.955,-0.679,-0.13,-0.381,40.372,75.882,-11.419,39.67,1017.812265625
719,1539402976.2898042,2018-10-13_115616,42.368,-0.037,-0.025,0.958,-0.694,-0.206,-0.519,39.666,75.882,-12.442,39.67,1017.828203125
720,1539402976.3040125,2018-10-13_115616,42.356,-0.037,-0.028,0.956,-0.763,-0.046,-0.397,39.314,76.59,-12.783,39.67,1017.828203125
